"","id","host_id","host_name","latitude","longitude","n_price","n_ln_price","n_bathrooms","n_distance_from_center_km","n_host_since_days","n_minimum_nights","n_maximum_nights","n_bedrooms","n_beds","n_accommodates","n_host_listings_count","n_host_listings_count_entire_homes","n_reviews","n_review_scores_rating","p_host_response_rate","p_host_acceptance_rate","f_bathrooms","f_property_type","f_neighbourhood_group_cleansed","d_host_is_superhost","d_host_has_profile_pic","d_host_identity_verified","d_instant_bookable","d_has_availability","d_wifi","d_long_term_stays_allowed","d_essentials","d_kitchen","d_washer","d_air_conditioning","d_tv","d_shampoo","d_elevator","d_cooking_basics","d_refrigerator","d_dedicated_workspace","d_microwave","d_breakfast","d_children_friendly","d_closet","d_garden","d_balcony","d_gym","d_free_parking","d_smoking_allowed","d_private_entrance","d_pool","d_lockbox","d_indoor_fireplace","d_pets_allowed","d_luggage_dropoff_allowed","d_smart_lock","flg_n_bathrooms","flg_n_bedrooms","flg_n_beds","n_ln_beds","flg_n_ln_beds","flg_n_review_scores_rating","flg_p_host_response_rate","flg_p_host_acceptance_rate","flg_n_host_since_days","f_reviews","f_host_listings_count","f_host_listings_count_entire_homes","f_minimum_nights","f_host_since_years"
"5501",43975282,350117361,"Weflating Eixample",41.3806,2.16268,109,4.69134788222914,2,1,540,2,180,2,3,6,6,6,13,4.77,0.75,0.98,2,"Entire home / Apartment","Eixample",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","2"
"5502",43976305,350117361,"Weflating Eixample",41.38255,2.16059,128,4.85203026391962,1,1,540,3,180,3,3,6,6,6,27,4.7,0.75,0.98,1,"Entire home / Apartment","Eixample",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","2"
"5503",43977178,350117361,"Weflating Eixample",41.38281,2.16138,133,4.89034912822175,2,1,540,3,180,3,3,6,6,6,14,4.5,0.75,0.98,2,"Entire home / Apartment","Eixample",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","2"
"5504",43977605,350117361,"Weflating Eixample",41.3825,2.16098,162,5.08759633523238,2,1,540,3,180,3,3,6,6,6,0,4.66,0.75,0.98,2,"Entire home / Apartment","Eixample",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","2","2","2","2"
"5505",43980789,4329773,"Cristina",41.37987,2.16159,75,4.31748811353631,1,2,3289,30,1125,3,4,5,1,1,0,4.66,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1,1,1,0,"0","1","1","4","4"
"5506",43992577,30833658,"Luderna",41.38479,2.17555,115,4.74493212836325,3,1,2435,32,59,3,5,6,4,4,0,4.66,1,0.97,3,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6094379124341,0,1,0,0,0,"0","2","2","4","4"
"5507",43994025,350127082,"Weflating",41.38383,2.16369,98,4.58496747867057,1,1,540,3,90,1,1,4,3,3,24,4.75,0.86,1,1,"Entire home / Apartment","Eixample",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2","2","2"
"5508",43995368,265147782,"Sleep",41.38434,2.15621,45,3.80666248977032,1,2,922,30,300,1,1,2,40,40,0,4.66,0.99,0.99,1,"Entire condominium (condo)","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","3","3","4","3"
"5509",43995921,265147782,"Sleep",41.38618,2.15415,42,3.73766961828337,1,2,922,30,300,0,1,2,40,40,1,5,0.99,0.99,1,"Entire condominium (condo)","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","3","3","4","3"
"5510",43996265,265147782,"Sleep",41.38463,2.15439,45,3.80666248977032,1,2,922,30,300,1,1,2,40,40,0,4.66,0.99,0.99,1,"Entire condominium (condo)","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","3","3","4","3"
"5511",44003746,2202284,"Johanna",41.39548,2.14719,93,4.53259949315326,1,3,3515,3,1125,2,4,5,11,11,18,4.56,1,1,1,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","2","4"
"5512",44008322,348396924,"Carles",41.39914,2.14876,75,4.31748811353631,1,3,553,15,1125,1,2,2,5,4,0,4.66,1,0.92,1,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.693147180559945,0,1,0,0,0,"0","2","2","4","2"
"5513",44009075,10044989,"Vincent",41.37127,2.15743,49,3.89182029811063,1,3,2943,5,1125,1,1,4,10,10,26,4.65,0.99,0.99,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2","2","4"
"5514",44010613,350127082,"Weflating",41.38324,2.16542,112,4.71849887129509,1,1,540,2,90,2,2,4,3,3,47,4.68,0.86,1,1,"Entire home / Apartment","Ciutat Vella",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","2","2"
"5515",44012068,10044989,"Vincent",41.3724,2.15927,49,3.89182029811063,1,2,2943,5,1125,0,1,2,10,10,19,4.42,0.99,0.99,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","2","2","2","4"
"5516",44012894,265147782,"Sleep",41.38237,2.17286,37,3.61091791264422,1,1,922,31,300,0,1,2,40,40,0,4.66,0.99,0.99,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0","3","3","4","3"
"5517",44013725,265147782,"Sleep",41.38434,2.17381,37,3.61091791264422,1,1,922,30,300,0,1,2,40,40,4,4.5,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","3","3","4","3"
"5518",44014078,265147782,"Sleep",41.38472,2.17411,32,3.46573590279973,1,1,922,30,300,0,1,2,40,40,1,5,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","3","3","4","3"
"5519",44014173,265147782,"Sleep",41.38461,2.17424,37,3.61091791264422,1,1,922,30,300,0,1,2,40,40,0,4.66,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0","3","3","4","3"
"5520",44014378,265147782,"Sleep",41.38279,2.17452,44,3.78418963391826,1,1,922,30,300,1,1,2,40,40,1,4,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","4","3"
"5521",44015386,33278356,"Ola",41.38874,2.17691,141,4.94875989037817,2,1,2400,1,1125,2,4,6,28,26,81,4.44,0.99,0.98,2,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"2","3","3","1","4"
"5522",44015387,33278356,"Ola",41.38541,2.17189,111,4.70953020131233,1,1,2400,1,1125,0,2,2,28,26,36,4.56,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"5523",44015388,33278356,"Ola",41.38819,2.17163,146,4.98360662170834,2,1,2400,1,1125,2,3,6,28,26,13,4.08,0.99,0.98,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","1","4"
"5524",44015722,351328829,"Daniel",41.37637,2.15463,150,5.01063529409626,2,2,533,3,1125,3,3,6,13,13,22,4.27,1,0.94,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","2","2"
"5525",44023906,265147782,"Sleep",41.38303,2.17424,41,3.71357206670431,1,1,922,30,300,1,1,2,40,40,4,4.5,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","4","3"
"5526",44024129,265147782,"Sleep",41.38279,2.17247,36,3.58351893845611,1,1,922,30,300,1,1,2,40,40,2,3.5,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","4","3"
"5527",44024754,265147782,"Sleep",41.38235,2.17312,42,3.73766961828337,1,1,922,30,300,1,1,2,40,40,3,4,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","4","3"
"5528",44025004,265147782,"Sleep",41.38393,2.17424,39,3.66356164612965,1,1,922,30,300,0,1,2,40,40,1,5,0.99,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","3","3","4","3"
"5529",44028883,234256283,"Francesc",41.37949,2.17628,41,3.71357206670431,1,1,1068,31,365,2,3,4,22,22,2,5,1,1,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","4","3"
"5530",44030370,33278356,"Ola",41.38299,2.18149,95,4.55387689160054,1,2,2400,1,1125,0,1,2,28,26,120,4.38,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3","3","3","1","4"
"5531",44030372,33278356,"Ola",41.38315,2.18081,97,4.57471097850338,1,1,2400,1,1125,0,1,2,28,26,11,3.91,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","3","3","1","4"
"5532",44030374,33278356,"Ola",41.38416,2.172,139,4.93447393313069,1,1,2400,1,1125,2,4,6,28,26,26,4.5,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","1","4"
"5533",44030376,33278356,"Ola",41.38211,2.17167,113,4.72738781871234,1,1,2400,1,1125,2,3,5,28,26,0,4.66,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","3","3","1","4"
"5534",44030378,33278356,"Ola",41.38235,2.17329,126,4.83628190695148,1,1,2400,1,1125,1,2,4,28,26,10,4.3,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"5535",44030379,33278356,"Ola",41.38269,2.17167,101,4.61512051684126,1,1,2400,1,1125,1,2,4,28,26,36,4.06,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"5536",44030381,33278356,"Ola",41.38235,2.17362,107,4.67282883446191,1,1,2400,1,1125,0,2,3,28,26,7,3.86,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"5537",44033762,33278356,"Ola",41.37628,2.15951,94,4.54329478227,2,2,2400,1,1125,2,4,6,28,26,0,4.66,0.99,0.98,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1,0,0,0,"0","3","3","1","4"
"5538",44033763,33278356,"Ola",41.37628,2.15944,99,4.59511985013459,1,2,2400,1,1125,1,2,4,28,26,4,4.75,0.99,0.98,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"5539",44033766,33278356,"Ola",41.37631,2.16024,93,4.53259949315326,2,2,2400,1,1125,2,4,5,28,26,4,4.5,0.99,0.98,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","1","4"
"5540",44033767,33278356,"Ola",41.37593,2.16168,110,4.70048036579242,1,2,2400,1,1125,2,3,4,28,26,2,4.5,0.99,0.98,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","1","4"
"5541",44043480,10380563,"Tendency",41.39059,2.16516,100,4.60517018598809,1,1,2927,32,200,1,2,2,43,43,0,4.66,0.97,0.99,1,"Entire condominium (condo)","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,"0","3","3","4","4"
"5542",44046869,10380563,"Tendency",41.39205,2.16694,150,5.01063529409626,1,1,2927,32,200,1,2,2,43,43,0,4.66,0.97,0.99,1,"Entire condominium (condo)","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,"0","3","3","4","4"
"5543",44058812,350127082,"Weflating",41.38383,2.16501,119,4.77912349311153,3,1,540,3,180,3,3,6,3,3,26,4.69,0.86,1,3,"Entire home / Apartment","Ciutat Vella",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","2"
"5544",44060722,10044989,"Vincent",41.37274,2.15736,49,3.89182029811063,1,2,2943,5,1125,1,1,2,10,10,27,4.67,0.99,0.99,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2","2","4"
"5545",44061257,353245190,"Maro",41.381622,2.176058,389,5.96357934361845,1,1,522,9,1125,2,2,4,1,1,2,3.5,1,1,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","1","1","3","2"
"5546",44080005,109604237,"Sara",41.38803,2.14961,120,4.78749174278205,2,2,1799,30,1125,3,3,5,1,1,0,4.66,0.99,0.67,2,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,1,0,0,"0","1","1","4","3"
"5547",44095654,33278356,"Ola",41.38487,2.17163,125,4.8283137373023,1,1,2400,1,1125,2,4,5,28,26,36,4.36,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","1","4"
"5548",44095656,33278356,"Ola",41.38668,2.17224,134,4.89783979995091,1,1,2400,1,1125,2,3,4,28,26,9,4.44,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","1","4"
"5549",44095658,33278356,"Ola",41.38533,2.17078,116,4.75359019110636,1,1,2400,1,1125,1,1,4,28,26,8,4.38,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","1","4"
"5550",44096958,309646127,"Mare De Deu",41.41153,2.14637,45,3.80666248977032,1,4,753,32,1125,2,2,2,5,5,6,4.33,1,0.99,1,"Entire home / Apartment","Gràcia",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","4","3"
"5551",44098120,353988557,"Yanina&Magda",41.38126,2.1631,94,4.54329478227,1,1,519,1,365,2,3,4,2,2,5,3.2,1,0.95,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","1","2"
"5552",44110746,351328829,"Daniel",41.38211,2.17861,45,3.80666248977032,1,1,533,31,1125,1,1,2,13,13,1,5,1,0.94,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1","3","3","4","2"
"5553",44126175,354604389,"Yanina&Verena",41.37938,2.16418,38,3.63758615972639,1.5,1,517,30,1125,2,3,4,1,1,4,4.75,1,1,1,"Entire home / Apartment","Ciutat Vella",1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","1","1","4","2"
"5554",44127853,305769219,"Yanina",41.38526,2.17408,35,3.55534806148941,1,1,768,31,1125,1,1,2,2,2,1,5,1,0.8,1,"Entire home / Apartment","Ciutat Vella",0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2","4","3"
"5555",44131416,265193861,"Joaquim",41.38491,2.16984,90,4.49980967033027,2,1,922,32,1125,2,3,3,107,100,2,5,0.92,0.95,2,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","4","4","4","3"
"5556",44131698,333694747,"B&F Apartments",41.38051,2.17885,50,3.91202300542815,1,2,671,32,1125,1,2,4,9,9,1,5,0.88,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","4","2"
"5557",44144047,10249776,"Schwarz",41.39022,2.17687,940,6.84587987526405,3.5,1,2934,32,365,3,3,6,10,10,0,4.66,0.99,0.96,3,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1.09861228866811,0,1,1,1,0,"0","2","2","4","4"
"5558",44146381,33278356,"Ola",41.38872,2.17699,98,4.58496747867057,1,1,2400,1,1125,2,3,4,28,26,12,4,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","1","4"
"5559",44146382,33278356,"Ola",41.38882,2.17503,91,4.51085950651685,1,1,2400,1,1125,2,4,4,28,26,15,4.47,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","1","4"
"5560",44146383,33278356,"Ola",41.38899,2.17685,107,4.67282883446191,1,1,2400,1,1125,2,4,4,28,26,5,3.8,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","1","4"
"5561",44146386,33278356,"Ola",41.38681,2.17497,113,4.72738781871234,1,1,2400,1,1125,1,2,4,28,26,8,4.25,0.99,0.98,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"5562",44148012,20106324,"Lucilla",41.38149,2.19229,30,3.40119738166216,1,2,2670,31,1125,1,1,2,2,2,0,4.66,0.5,1,1,"Entire guesthouse / chalet","Ciutat Vella",0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","2","2","4","4"
"5563",44159663,355379355,"Maria",41.38188,2.16301,79,4.36944785246702,1.5,1,515,1,330,3,4,5,1,1,30,4.43,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1,1,0,"1","1","1","1","2"
"5564",44206035,170716140,"Robbie&K",41.38007,2.1756,140,4.9416424226093,1,1,1407,32,120,1,3,2,156,156,0,4.66,0.6,0.94,1,"Entire home / Apartment","Ciutat Vella",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","4","4","3"
"5565",44206252,170716140,"Robbie&K",41.37443,2.16538,140,4.9416424226093,1,2,1407,60,120,2,2,3,156,156,0,4.66,0.6,0.94,1,"Entire home / Apartment","Sants-Montjuïc",0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,"0","4","4","4","3"
"5566",44206253,170716140,"Robbie&K",41.40219,2.15943,280,5.63478960316925,2,2,1407,32,120,3,3,6,156,156,0,4.66,0.6,0.94,2,"Entire home / Apartment","Gràcia",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","4","4","3"
"5567",44206256,170716140,"Robbie&K",41.39571,2.16218,140,4.9416424226093,1,2,1407,32,120,1,1,3,156,156,0,4.66,0.6,0.94,1,"Entire home / Apartment","Eixample",0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","4","4","4","3"
"5568",44228103,46754345,"Jordi",41.3779,2.18855,900,6.80239476332431,1,2,2243,360,1125,1,2,2,2,1,0,4.66,0.99,0.96,1,"Entire loft","Ciutat Vella",0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,1,1,0,"0","2","1","4","4"
"5569",44236572,328830749,"Lili",41.37724,2.15673,39,3.66356164612965,1,2,689,2,25,1,1,2,2,2,11,4.73,1,0.91,1,"Entire home / Apartment","Eixample",1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2","2","2"
